,Airline,Date,Source,Destination,Stops,Arrival_Time,Dep_Time,Duration,Add_info,Price
198,Vistara,"Tue, 19 Oct 2021",Bangalore,Chennai,1 Stop,20:25,06:40,13h 45m,No Meal Fare,"12,844"
199,Go First,"Tue, 19 Oct 2021",Bangalore,Chennai,1 Stop,23:50,17:35,6h 15m,No Meal Fare,"12,920"
200,Vistara,"Tue, 19 Oct 2021",Bangalore,Chennai,1 Stop,16:20,08:00,8h 20m,Free Meal,"13,109"
201,Vistara,"Tue, 19 Oct 2021",Bangalore,Chennai,1 Stop,16:20,07:00,9h 20m,Free Meal,"13,109"
202,Vistara,"Tue, 19 Oct 2021",Bangalore,Chennai,1 Stop,22:45,11:30,11h 15m,Free Meal,"13,109"
203,Vistara,"Tue, 19 Oct 2021",Bangalore,Chennai,1 Stop,22:45,08:00,14h 45m,Free Meal,"13,109"
204,Vistara,"Tue, 19 Oct 2021",Bangalore,Chennai,1 Stop,22:45,07:00,15h 45m,Free Meal,"13,109"
205,Vistara,"Tue, 19 Oct 2021",Bangalore,Chennai,1 Stop,"20:15
+ 1 day",21:10,23h 05m,Free Meal,"13,109"
206,Vistara,"Tue, 19 Oct 2021",Bangalore,Chennai,1 Stop,"20:15
+ 1 day",19:40,24h 35m,Free Meal,"13,109"
207,Vistara,"Tue, 19 Oct 2021",Bangalore,Chennai,1 Stop,"20:15
+ 1 day",17:55,26h 20m,Free Meal,"13,109"
208,Vistara,"Tue, 19 Oct 2021",Bangalore,Chennai,1 Stop,"16:20
+ 1 day",21:10,19h 10m,Free Meal,"13,949"
209,Vistara,"Tue, 19 Oct 2021",Bangalore,Chennai,1 Stop,"16:20
+ 1 day",19:40,20h 40m,Free Meal,"13,949"
210,Vistara,"Tue, 19 Oct 2021",Bangalore,Chennai,1 Stop,"16:20
+ 1 day",17:55,22h 25m,Free Meal,"13,949"
211,Air India,"Tue, 19 Oct 2021",Bangalore,Chennai,2 Stop(s),"08:55
+ 1 day",06:40,26h 15m,No Meal Fare,"14,002"
212,Air India,"Tue, 19 Oct 2021",Bangalore,Chennai,2 Stop(s),"08:55
+ 1 day",06:40,26h 15m,No Meal Fare,"14,002"
213,Vistara,"Tue, 19 Oct 2021",Bangalore,Chennai,1 Stop,20:25,08:30,11h 55m,No Meal Fare,"14,787"
214,Vistara,"Tue, 19 Oct 2021",Bangalore,Chennai,1 Stop,20:15,11:30,8h 45m,Free Meal,"14,789"
215,Vistara,"Tue, 19 Oct 2021",Bangalore,Chennai,1 Stop,20:15,08:00,12h 15m,Free Meal,"14,789"
216,Vistara,"Tue, 19 Oct 2021",Bangalore,Chennai,1 Stop,20:15,07:00,13h 15m,Free Meal,"14,789"
217,Air India,"Tue, 19 Oct 2021",Bangalore,Chennai,1 Stop,"08:55
+ 1 day",05:45,27h 10m,Free Meal,"15,364"
218,Air India,"Tue, 19 Oct 2021",Bangalore,Chennai,1 Stop,23:35,05:45,17h 50m,Free Meal,"16,729"
219,Vistara,"Tue, 19 Oct 2021",Bangalore,Chennai,2 Stop(s),16:20,06:40,9h 40m,No Meal Fare,"18,875"
220,Vistara,"Tue, 19 Oct 2021",Bangalore,Chennai,2 Stop(s),20:25,11:30,8h 55m,No Meal Fare,"22,819"
221,Air India,"Tue, 19 Oct 2021",Bangalore,Chennai,1 Stop,23:35,10:25,13h 10m,Free Meal,"22,924"
222,Vistara,"Tue, 19 Oct 2021",Bangalore,Chennai,2 Stop(s),16:20,06:40,9h 40m,No Meal Fare,"24,184"
223,Air India,"Tue, 19 Oct 2021",Bangalore,Chennai,1 Stop,12:40,05:45,6h 55m,Free Meal,"25,129"
224,Vistara,"Tue, 19 Oct 2021",Bangalore,Chennai,2 Stop(s),22:45,12:20,10h 25m,No Meal Fare,"25,129"
225,Vistara,"Tue, 19 Oct 2021",Bangalore,Chennai,2 Stop(s),22:45,11:30,11h 15m,No Meal Fare,"26,284"
226,Vistara,"Tue, 19 Oct 2021",Bangalore,Chennai,2 Stop(s),20:15,11:30,8h 45m,No Meal Fare,"27,334"
227,Air Asia,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,22:15,15:05,7h 10m,No Meal Fare,"6,574"
228,Air India,"Tue, 19 Oct 2021",Goa,Mumbai,Non Stop,08:45,07:30,1h 15m,No Meal Fare,"6,787"
229,Air Asia,"Tue, 19 Oct 2021",Goa,Mumbai,Non Stop,09:15,07:55,1h 20m,No Meal Fare,"7,153"
230,Go First,"Tue, 19 Oct 2021",Goa,Mumbai,Non Stop,10:45,09:35,1h 10m,No Meal Fare,"7,205"
231,SpiceJet,"Tue, 19 Oct 2021",Goa,Mumbai,Non Stop,21:10,19:50,1h 20m,No Meal Fare,"7,415"
232,Air Asia,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,"06:20
+ 1 day",17:05,13h 15m,No Meal Fare,"7,729"
233,SpiceJet,"Tue, 19 Oct 2021",Goa,Mumbai,Non Stop,10:10,08:45,1h 25m,No Meal Fare,"8,465"
234,Air Asia,"Tue, 19 Oct 2021",Goa,Mumbai,Non Stop,20:15,18:55,1h 20m,No Meal Fare,"8,883"
235,Go First,"Tue, 19 Oct 2021",Goa,Mumbai,Non Stop,15:40,14:25,1h 15m,No Meal Fare,"8,885"
236,Go First,"Tue, 19 Oct 2021",Goa,Mumbai,Non Stop,15:05,13:40,1h 25m,No Meal Fare,"8,885"
237,IndiGo,"Tue, 19 Oct 2021",Goa,Mumbai,Non Stop,10:25,09:15,1h 10m,No Meal Fare,"9,831"
238,Go First,"Tue, 19 Oct 2021",Goa,Mumbai,Non Stop,08:35,07:20,1h 15m,No Meal Fare,"9,831"
239,Go First,"Tue, 19 Oct 2021",Goa,Mumbai,Non Stop,19:45,18:20,1h 25m,No Meal Fare,"9,831"
240,Air India,"Tue, 19 Oct 2021",Goa,Mumbai,Non Stop,22:30,21:15,1h 15m,No Meal Fare,"9,832"
241,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,Non Stop,10:35,09:15,1h 20m,No Meal Fare,"9,832"
242,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,Non Stop,19:30,18:05,1h 25m,No Meal Fare,"9,832"
243,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,20:15,14:40,5h 35m,No Meal Fare,"12,195"
244,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,21:50,14:40,7h 10m,No Meal Fare,"12,195"
245,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,23:25,14:40,8h 45m,No Meal Fare,"12,195"
246,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,"08:25
+ 1 day",14:40,17h 45m,No Meal Fare,"12,195"
247,Go First,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,22:00,12:10,9h 50m,No Meal Fare,"12,456"
248,Go First,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,"09:55
+ 1 day",20:25,13h 30m,No Meal Fare,"13,058"
249,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,"11:25
+ 1 day",14:40,20h 45m,No Meal Fare,"13,612"
250,Go First,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,21:05,15:40,5h 25m,No Meal Fare,"13,898"
251,Go First,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,22:45,15:40,7h 05m,No Meal Fare,"13,898"
252,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,"08:00
+ 1 day",14:30,17h 30m,Free Meal,"14,032"
253,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,"09:45
+ 1 day",14:30,19h 15m,Free Meal,"14,032"
254,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,"11:10
+ 1 day",14:30,20h 40m,Free Meal,"14,032"
255,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,"11:40
+ 1 day",14:30,21h 10m,Free Meal,"14,032"
256,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,"12:30
+ 1 day",14:30,22h 00m,Free Meal,"14,032"
257,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,"14:55
+ 1 day",14:30,24h 25m,Free Meal,"14,032"
258,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,23:50,14:30,9h 20m,Free Meal,"14,137"
259,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,23:50,11:35,12h 15m,Free Meal,"14,662"
260,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,20:05,14:30,5h 35m,Free Meal,"15,607"
261,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,21:15,14:30,6h 45m,Free Meal,"15,607"
262,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,22:00,14:30,7h 30m,Free Meal,"16,132"
263,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,20:05,11:35,8h 30m,Free Meal,"16,132"
264,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,21:15,11:35,9h 40m,Free Meal,"16,132"
265,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,19:05,11:35,7h 30m,Free Meal,"16,657"
266,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,22:00,11:35,10h 25m,No Meal Fare,"16,657"
267,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,"08:00
+ 1 day",20:30,11h 30m,Free Meal,"16,762"
268,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,"09:45
+ 1 day",20:30,13h 15m,Free Meal,"16,762"
269,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,"11:10
+ 1 day",20:30,14h 40m,Free Meal,"16,762"
270,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,"11:40
+ 1 day",20:30,15h 10m,Free Meal,"16,762"
271,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,"12:30
+ 1 day",20:30,16h 00m,Free Meal,"16,762"
272,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,"14:55
+ 1 day",20:30,18h 25m,Free Meal,"16,762"
273,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,"17:15
+ 1 day",20:30,20h 45m,Free Meal,"16,762"
274,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,"19:05
+ 1 day",20:30,22h 35m,Free Meal,"16,762"
275,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,"20:05
+ 1 day",20:30,23h 35m,Free Meal,"16,762"
276,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,"21:15
+ 1 day",20:30,24h 45m,Free Meal,"16,762"
277,Air Asia,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,22:15,08:20,13h 55m,No Meal Fare,"16,837"
278,Vistara,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,17:15,11:35,5h 40m,No Meal Fare,"17,392"
279,Go First,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,20:45,11:10,9h 35m,Free Meal,"17,888"
280,Go First,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,22:35,11:10,11h 25m,Free Meal,"17,888"
281,Go First,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,23:35,11:10,12h 25m,No Meal Fare,"17,888"
282,Go First,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,"00:50
+ 1 day",11:10,13h 40m,No Meal Fare,"17,888"
283,Air Asia,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,16:35,07:35,9h 00m,No Meal Fare,"20,017"
284,Go First,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,23:35,17:25,6h 10m,No Meal Fare,"20,359"
285,Go First,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,23:35,17:25,6h 10m,No Meal Fare,"20,359"
286,Go First,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,"08:20
+ 1 day",17:25,14h 55m,No Meal Fare,"20,359"
287,Go First,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,"08:20
+ 1 day",17:25,14h 55m,No Meal Fare,"20,359"
288,Go First,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,"00:50
+ 1 day",17:25,7h 25m,No Meal Fare,"23,507"
289,Air India,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,"09:05
+ 1 day",15:25,17h 40m,No Meal Fare,"26,107"
290,Air India,"Tue, 19 Oct 2021",Goa,Mumbai,1 Stop,"10:10
+ 1 day",15:25,18h 45m,No Meal Fare,"26,107"
291,Air India,"Tue, 19 Oct 2021",Goa,Mumbai,2 Stop(s),"23:25
+ 1 day",15:25,32h 00m,No Meal Fare,"27,620"
292,Air India,"Tue, 19 Oct 2021",Goa,Mumbai,2 Stop(s),"13:25
+ 1 day",15:25,22h 00m,No Meal Fare,"29,992"
293,Go First,"Thu, 21 Oct 2021",Goa,Mumbai,Non Stop,08:35,07:20,1h 15m,No Meal Fare,"3,635"
294,SpiceJet,"Thu, 21 Oct 2021",Goa,Mumbai,Non Stop,10:30,09:15,1h 15m,No Meal Fare,"3,635"
295,Go First,"Thu, 21 Oct 2021",Goa,Mumbai,Non Stop,13:00,11:45,1h 15m,No Meal Fare,"3,635"
296,Go First,"Thu, 21 Oct 2021",Goa,Mumbai,Non Stop,14:55,13:40,1h 15m,No Meal Fare,"3,635"
297,Go First,"Thu, 21 Oct 2021",Goa,Mumbai,Non Stop,15:40,14:25,1h 15m,No Meal Fare,"3,635"
298,Go First,"Thu, 21 Oct 2021",Goa,Mumbai,Non Stop,17:30,16:15,1h 15m,No Meal Fare,"3,635"
299,SpiceJet,"Thu, 21 Oct 2021",Goa,Mumbai,Non Stop,13:10,11:50,1h 20m,No Meal Fare,"3,635"
300,IndiGo,"Thu, 21 Oct 2021",Goa,Mumbai,Non Stop,10:25,09:15,1h 10m,No Meal Fare,"3,636"
301,IndiGo,"Thu, 21 Oct 2021",Goa,Mumbai,Non Stop,17:45,16:30,1h 15m,No Meal Fare,"3,636"
302,IndiGo,"Thu, 21 Oct 2021",Goa,Mumbai,Non Stop,21:05,19:50,1h 15m,No Meal Fare,"3,636"
303,IndiGo,"Thu, 21 Oct 2021",Goa,Mumbai,Non Stop,19:50,18:30,1h 20m,No Meal Fare,"3,636"
304,Air India,"Thu, 21 Oct 2021",Goa,Mumbai,Non Stop,08:45,07:30,1h 15m,No Meal Fare,"3,637"
305,Air India,"Thu, 21 Oct 2021",Goa,Mumbai,Non Stop,16:35,15:20,1h 15m,No Meal Fare,"3,637"
306,Air Asia,"Thu, 21 Oct 2021",Goa,Mumbai,Non Stop,09:15,07:55,1h 20m,No Meal Fare,"3,637"
307,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,Non Stop,13:35,12:15,1h 20m,No Meal Fare,"3,637"
308,Air Asia,"Thu, 21 Oct 2021",Goa,Mumbai,Non Stop,20:15,18:55,1h 20m,No Meal Fare,"3,637"
309,Air Asia,"Thu, 21 Oct 2021",Goa,Mumbai,Non Stop,11:20,09:55,1h 25m,No Meal Fare,"3,637"
310,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,Non Stop,14:45,13:20,1h 25m,No Meal Fare,"3,637"
311,IndiGo,"Thu, 21 Oct 2021",Goa,Mumbai,Non Stop,12:25,10:55,1h 30m,No Meal Fare,"3,741"
312,IndiGo,"Thu, 21 Oct 2021",Goa,Mumbai,Non Stop,14:30,13:10,1h 20m,No Meal Fare,"3,951"
313,Air India,"Thu, 21 Oct 2021",Goa,Mumbai,Non Stop,22:25,21:00,1h 25m,No Meal Fare,"4,005"
314,Air Asia,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,14:35,07:35,7h 00m,No Meal Fare,"6,159"
315,Air Asia,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,22:15,15:05,7h 10m,No Meal Fare,"6,159"
316,Air Asia,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,16:35,07:35,9h 00m,No Meal Fare,"6,159"
317,Go First,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,22:00,12:10,9h 50m,No Meal Fare,"6,159"
318,Air Asia,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,"06:20
+ 1 day",17:05,13h 15m,No Meal Fare,"6,159"
319,Go First,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,"09:55
+ 1 day",20:25,13h 30m,No Meal Fare,"6,159"
320,Air Asia,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,22:15,08:20,13h 55m,Free Meal,"6,159"
321,Go First,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,20:45,11:10,9h 35m,Free Meal,"6,326"
322,Go First,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,22:35,11:10,11h 25m,Free Meal,"6,326"
323,Go First,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,23:35,11:10,12h 25m,Free Meal,"6,326"
324,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,20:15,14:40,5h 35m,No Meal Fare,"9,202"
325,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,21:50,14:40,7h 10m,Free Meal,"9,202"
326,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,23:25,14:40,8h 45m,Free Meal,"9,202"
327,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,"08:25
+ 1 day",14:40,17h 45m,Free Meal,"9,202"
328,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,"11:25
+ 1 day",14:40,20h 45m,Free Meal,"9,307"
329,Go First,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,21:05,15:40,5h 25m,Free Meal,"9,646"
330,Go First,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,22:45,15:40,7h 05m,Free Meal,"9,646"
331,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,2 Stop(s),23:00,14:40,8h 20m,No Meal Fare,"9,998"
332,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,2 Stop(s),"10:40
+ 1 day",14:40,20h 00m,Free Meal,"9,998"
333,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,2 Stop(s),"15:00
+ 1 day",14:40,24h 20m,Free Meal,"9,998"
334,Go First,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,"01:00
+ 1 day",11:10,13h 50m,No Meal Fare,"13,058"
335,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,17:15,11:35,5h 40m,No Meal Fare,"13,612"
336,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,19:05,11:35,7h 30m,Free Meal,"13,612"
337,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,20:05,11:35,8h 30m,Free Meal,"13,612"
338,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,21:15,11:35,9h 40m,Free Meal,"13,612"
339,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,"08:00
+ 1 day",20:30,11h 30m,No Meal Fare,"13,612"
340,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,23:50,11:35,12h 15m,No Meal Fare,"13,612"
341,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,"09:45
+ 1 day",20:30,13h 15m,No Meal Fare,"13,612"
342,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,"11:10
+ 1 day",20:30,14h 40m,No Meal Fare,"13,612"
343,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,"11:40
+ 1 day",20:30,15h 10m,No Meal Fare,"13,612"
344,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,"12:30
+ 1 day",20:30,16h 00m,Free Meal,"13,612"
345,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,"14:55
+ 1 day",20:30,18h 25m,Free Meal,"13,612"
346,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,"08:00
+ 1 day",11:35,20h 25m,Free Meal,"13,612"
347,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,"17:15
+ 1 day",20:30,20h 45m,No Meal Fare,"13,612"
348,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,22:00,11:35,10h 25m,Free Meal,"13,717"
349,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,2 Stop(s),23:50,14:40,9h 10m,No Meal Fare,"14,612"
350,Go First,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,23:35,17:25,6h 10m,No Meal Fare,"15,212"
351,Go First,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,"01:00
+ 1 day",17:25,7h 35m,No Meal Fare,"15,212"
352,Go First,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,"08:20
+ 1 day",17:25,14h 55m,No Meal Fare,"15,212"
353,Air India,"Thu, 21 Oct 2021",Goa,Mumbai,2 Stop(s),"20:00
+ 1 day",15:25,28h 35m,No Meal Fare,"15,726"
354,Air India,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,22:10,15:25,6h 45m,Free Meal,"16,237"
355,Air India,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,"09:05
+ 1 day",15:25,17h 40m,Free Meal,"16,237"
356,Air India,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,"10:10
+ 1 day",15:25,18h 45m,No Meal Fare,"16,237"
357,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,2 Stop(s),"18:20
+ 1 day",20:30,21h 50m,Free Meal,"16,729"
358,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,2 Stop(s),"18:20
+ 1 day",11:35,30h 45m,No Meal Fare,"16,729"
359,Air India,"Thu, 21 Oct 2021",Goa,Mumbai,2 Stop(s),"13:25
+ 1 day",15:25,22h 00m,No Meal Fare,"17,406"
360,Air India,"Thu, 21 Oct 2021",Goa,Mumbai,2 Stop(s),"09:40
+ 1 day",15:25,18h 15m,Free Meal,"17,750"
361,Air India,"Thu, 21 Oct 2021",Goa,Mumbai,2 Stop(s),"23:25
+ 1 day",15:25,32h 00m,Free Meal,"17,750"
362,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,20:05,14:30,5h 35m,Free Meal,"17,812"
363,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,21:15,14:30,6h 45m,--,"17,812"
364,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,23:50,14:30,9h 20m,--,"17,812"
365,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,"08:00
+ 1 day",14:30,17h 30m,--,"17,812"
366,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,1 Stop,22:00,14:30,7h 30m,--,"17,917"
367,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,2 Stop(s),23:05,11:35,11h 30m,--,"18,871"
368,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,2 Stop(s),"11:50
+ 1 day",11:35,24h 15m,--,"18,871"
369,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,2 Stop(s),"11:50
+ 1 day",11:35,24h 15m,--,"18,871"
370,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,2 Stop(s),"23:05
+ 1 day",20:30,26h 35m,--,"18,976"
371,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,2 Stop(s),"23:05
+ 1 day",20:30,26h 35m,--,"18,976"
372,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,2 Stop(s),"23:15
+ 1 day",20:30,26h 45m,--,"19,092"
373,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,2 Stop(s),"23:15
+ 1 day",20:30,26h 45m,--,"19,092"
374,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,2 Stop(s),"23:15
+ 1 day",20:30,26h 45m,--,"19,092"
375,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,2 Stop(s),"13:00
+ 1 day",20:30,16h 30m,--,"19,197"
376,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,2 Stop(s),"13:00
+ 1 day",20:30,16h 30m,--,"19,197"
377,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,2 Stop(s),"23:05
+ 1 day",20:30,26h 35m,--,"19,690"
378,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,2 Stop(s),"23:15
+ 1 day",20:30,26h 45m,--,"20,431"
379,Vistara,"Thu, 21 Oct 2021",Goa,Mumbai,2 Stop(s),"13:00
+ 1 day",11:35,25h 25m,--,"21,428"
380,Air India,"Thu, 21 Oct 2021",Goa,Mumbai,2 Stop(s),"17:10
+ 1 day",15:25,25h 45m,--,"28,522"
381,Go First,"Sun, 31 Oct 2021",Hyderabad,Pune,1 Stop,"00:45
+ 1 day",20:45,4h 00m,No Meal Fare,"5,292"
382,Go First,"Sun, 31 Oct 2021",Hyderabad,Pune,1 Stop,22:45,16:00,6h 45m,No Meal Fare,"5,292"
383,Go First,"Sun, 31 Oct 2021",Hyderabad,Pune,1 Stop,"08:30
+ 1 day",20:45,11h 45m,No Meal Fare,"5,292"
384,Go First,"Sun, 31 Oct 2021",Hyderabad,Pune,1 Stop,"10:45
+ 1 day",22:20,12h 25m,No Meal Fare,"5,292"
385,Go First,"Sun, 31 Oct 2021",Hyderabad,Pune,1 Stop,18:15,05:15,13h 00m,No Meal Fare,"5,292"
386,Go First,"Sun, 31 Oct 2021",Hyderabad,Pune,1 Stop,19:00,05:15,13h 45m,No Meal Fare,"5,292"
387,IndiGo,"Sun, 31 Oct 2021",Hyderabad,Pune,Non Stop,15:05,13:55,1h 10m,No Meal Fare,"5,293"
388,IndiGo,"Sun, 31 Oct 2021",Hyderabad,Pune,Non Stop,09:20,08:05,1h 15m,No Meal Fare,"5,293"
389,IndiGo,"Sun, 31 Oct 2021",Hyderabad,Pune,Non Stop,16:45,15:25,1h 20m,Free Meal,"5,293"
390,Air India,"Sun, 31 Oct 2021",Hyderabad,Pune,2 Stop(s),"08:05
+ 1 day",16:00,16h 05m,No Meal Fare,"8,236"
391,IndiGo,"Sun, 31 Oct 2021",Hyderabad,Pune,1 Stop,13:25,06:35,6h 50m,No Meal Fare,"9,021"
392,IndiGo,"Sun, 31 Oct 2021",Hyderabad,Pune,1 Stop,13:25,04:40,8h 45m,Free Meal,"9,021"
393,Air India,"Sun, 31 Oct 2021",Hyderabad,Pune,2 Stop(s),"18:10
+ 1 day",16:00,26h 10m,No Meal Fare,"9,160"
394,IndiGo,"Sun, 31 Oct 2021",Hyderabad,Pune,1 Stop,10:35,06:35,4h 00m,No Meal Fare,"9,283"
395,IndiGo,"Sun, 31 Oct 2021",Hyderabad,Pune,1 Stop,10:35,04:40,5h 55m,No Meal Fare,"9,283"
396,IndiGo,"Sun, 31 Oct 2021",Hyderabad,Pune,1 Stop,"10:40
+ 1 day",23:50,10h 50m,No Meal Fare,"9,388"
397,IndiGo,"Sun, 31 Oct 2021",Hyderabad,Pune,1 Stop,13:10,05:50,7h 20m,No Meal Fare,"9,598"
398,Vistara,"Sun, 31 Oct 2021",Hyderabad,Pune,1 Stop,"16:20
+ 1 day",20:25,19h 55m,No Meal Fare,"9,695"
399,Vistara,"Sun, 31 Oct 2021",Hyderabad,Pune,1 Stop,"18:35
+ 1 day",20:25,22h 10m,No Meal Fare,"9,695"
400,Vistara,"Sun, 31 Oct 2021",Hyderabad,Pune,1 Stop,"16:20
+ 1 day",17:40,22h 40m,No Meal Fare,"9,695"
